country,points,price,province,region_1,region_2,title,variety,winery,year
US,87,34,California,Russian River Valley,Sonoma,Ektimo Vineyards 2014 Pinot Noir (Russian River Valley),Pinot Noir,Ektimo Vineyards,2014
US,87,38,Oregon,Willamette Valley,Willamette Valley,Amalie Robert 2012 i Pinot Noir (Willamette Valley),Pinot Noir,Amalie Robert,2012
US,87,15,California,Lodi,Central Valley,Archgate Cellars 2014 Reserve Bottling Cabernet Sauvignon (Lodi),Cabernet Sauvignon,Archgate Cellars,2014
US,85,19,California,California,California Other,One Hope 2006 Cabernet Sauvignon (California),Cabernet Sauvignon,One Hope,2006
US,85,35,California,Alexander Valley,Sonoma,Alexander Valley Vineyards 2006 Alexander School Reserve Big Barrel Syrah (Alexander Valley),Syrah,Alexander Valley Vineyards,2006
US,85,30,Washington,Walla Walla Valley (WA),Columbia Valley,Covington 2006 Rough House Red Red (Walla Walla Valley (WA)),Red Blend,Covington,2006
US,88,24,Oregon,Rogue Valley,Southern Oregon,Arcane Cellars 2006 Cabernet Sauvignon (Rogue Valley),Cabernet Sauvignon,Arcane Cellars,2006
US,88,60,Oregon,Willamette Valley,Willamette Valley,Benton-Lane 2006 First Class Pinot Noir (Willamette Valley),Pinot Noir,Benton-Lane,2006
US,88,40,Oregon,Eola-Amity Hills,Willamette Valley,Expression 44° 2006 Pinot Noir (Eola-Amity Hills),Pinot Noir,Expression 44°,44
US,88,75,Oregon,Dundee Hills,Willamette Valley,The Four Graces 2005 Black Family Estate Pinot Noir (Dundee Hills),Pinot Noir,The Four Graces,2005
US,88,48,California,Temecula Valley,South Coast,Callaway 2010 Profonde Winemaker's Reserve Red (Temecula Valley),Red Blend,Callaway,2010
US,88,125,California,Napa Valley,Napa,Spring Mountain Vineyard 2011 Elivette Red (Napa Valley),Bordeaux-style Red Blend,Spring Mountain Vineyard,2011
US,88,28,Oregon,Walla Walla Valley (OR),Oregon Other,WildAire 2012 Spofford Station Syrah (Walla Walla Valley (OR)),Syrah,WildAire,2012
US,85,24,Oregon,Willamette Valley,Willamette Valley,Honeywood Winery 2006 Pinot Noir (Willamette Valley),Pinot Noir,Honeywood Winery,2006
US,85,16,California,Central Coast,Central Coast,Bridgeway 2004 Syrah (Central Coast),Syrah,Bridgeway,2004
US,94,34,California,Sonoma Coast,Sonoma,Sea Slopes 2015 Pinot Noir (Sonoma Coast),Pinot Noir,Sea Slopes,2015
US,94,100,Oregon,Willamette Valley,Willamette Valley,Trisaetum 2014 Family Reserve MMXIV Pinot Noir (Willamette Valley),Pinot Noir,Trisaetum,2014
US,94,95,Oregon,Dundee Hills,Willamette Valley,Bergström 2015 Bergström Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Bergström,2015
US,94,62,Oregon,Willamette Valley,,Bergström 2015 Shea Vineyard Pinot Noir,Pinot Noir,Bergström,2015
US,94,120,Oregon,Walla Walla Valley (OR),Oregon Other,Horsepower 2014 The Tribe Vineyard Syrah (Walla Walla Valley (OR)),Syrah,Horsepower,2014
US,94,58,California,Sonoma Coast,Sonoma,Williams Selyem 2015 Terra De Promissio Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Williams Selyem,2015
US,94,85,Oregon,Walla Walla Valley (OR),Oregon Other,Cayuse 2014 Cailloux Vineyard Syrah (Walla Walla Valley (OR)),Syrah,Cayuse,2014
US,94,75,California,Sonoma Coast,Sonoma,Cobb 2014 Emmaline Ann Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Cobb,2014
US,94,50,Oregon,Chehalem Mountains,Willamette Valley,Dion 2014 Old Vines Pinot Noir (Chehalem Mountains),Pinot Noir,Dion,2014
US,94,60,Oregon,Eola-Amity Hills,Willamette Valley,Drouhin Oregon Roserock 2014 Zéphirine Pinot Noir (Eola-Amity Hills),Pinot Noir,Drouhin Oregon Roserock,2014
US,90,28,California,Napa Valley,Napa,Robert Mondavi 2011 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Robert Mondavi,2011
US,84,20,Washington,Naches Heights,Columbia Valley,Wilridge 2014 Vintage Estate Dessert Wine Wilridge Vineyard Red (Naches Heights),Red Blend,Wilridge,2014
US,84,38,California,Sonoma Mountain,Sonoma,Belden Barns 2013 Estate Grown Pinot Noir (Sonoma Mountain),Pinot Noir,Belden Barns,2013
US,84,65,California,Napa Valley,Napa,In Re 2011 You be the judge! Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,In Re,2011
US,84,27,California,Napa Valley,Napa,Experience 2012 Red (Napa Valley),Red Blend,Experience,2012
US,84,100,California,Napa Valley,Napa,Madrigal 2012 Las Viñas del Señor Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Madrigal,2012
US,87,24,Washington,Columbia Valley (WA),Columbia Valley,Whitman Cellars 2004 Narcissa Red Red (Columbia Valley (WA)),Red Blend,Whitman Cellars,2004
US,86,23,California,Napa-Sonoma,Napa-Sonoma,Ghost Pines 2005 Cabernet Sauvignon (Napa-Sonoma),Cabernet Sauvignon,Ghost Pines,2005
US,86,26,Washington,Columbia Valley (WA),Columbia Valley,Lost River 2005 Cedarosa Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Lost River,2005
US,86,48,California,Sonoma Coast,Sonoma,Pali 2006 Durell Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Pali,2006
US,86,40,California,Russian River Valley,Sonoma,Robert Stemmler 2005 Nugent Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Robert Stemmler,2005
US,93,52,California,Alexander Valley,Sonoma,St. Francis 2014 Reserve Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,St. Francis,2014
US,93,115,California,Yountville,Napa,Tamber Bey 2014 Vermejo Deux Chevaux Vineyard Red (Yountville),Bordeaux-style Red Blend,Tamber Bey,2014
US,93,60,California,Santa Maria Valley,Central Coast,Tantara 2015 Dierberg Pinot Noir (Santa Maria Valley),Pinot Noir,Tantara,2015
US,93,40,California,Sta. Rita Hills,Central Coast,Westerly 2013 Pinot Noir (Sta. Rita Hills),Pinot Noir,Westerly,2013
US,93,60,California,Paso Robles Willow Creek District,Central Coast,Barton 2013 Paradise City Syrah (Paso Robles Willow Creek District),Syrah,Barton,2013
US,93,75,California,Santa Barbara County,Central Coast,Central Coast Group Project 2013 Fauve Thompson Vineyard Syrah (Santa Barbara County),Syrah,Central Coast Group Project,2013
US,93,58,California,Sta. Rita Hills,Central Coast,Fess Parker 2015 Pommard Clone Pinot Noir (Sta. Rita Hills),Pinot Noir,Fess Parker,2015
US,93,55,California,Ballard Canyon,Central Coast,Hecho por Ruben 2014 Syrah (Ballard Canyon),Syrah,Hecho por Ruben,2014
US,93,32,California,Santa Maria Valley,Central Coast,Piro 2015 Points West Pinot Noir (Santa Maria Valley),Pinot Noir,Piro,2015
US,93,55,California,Sta. Rita Hills,Central Coast,Point & Line 2015 Reserve Pinot Noir (Sta. Rita Hills),Pinot Noir,Point & Line,2015
US,93,65,California,Sta. Rita Hills,Central Coast,Tantara 2015 La Encantada Pinot Noir (Sta. Rita Hills),Pinot Noir,Tantara,2015
US,93,40,California,Monterey,Central Coast,White Hart Wine 2014 Vasthoudend Red (Monterey),Red Blend,White Hart Wine,2014
US,92,42,California,Russian River Valley,Sonoma,Balletto 2015 Sexton Hill Vineyard Estate Grown Estate Bottled Pinot Noir (Russian River Valley),Pinot Noir,Balletto,2015
US,92,60,California,Santa Maria Valley,Central Coast,Bien Nacido 2014 Pinot Noir (Santa Maria Valley),Pinot Noir,Bien Nacido,2014
US,92,48,California,Central Coast,Central Coast,Bodega de Edgar 2014 Toro de Paso Red (Central Coast),Red Blend,Bodega de Edgar,2014
US,88,50,California,Napa Valley,Napa,Erba 2005 Mountainside Vineyards Proprietary Red Wine Red (Napa Valley),Bordeaux-style Red Blend,Erba,2005
US,88,40,California,Rutherford,Napa,Provenance Vineyards 2005 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Provenance Vineyards,2005
US,88,50,Washington,Columbia Valley (WA),Columbia Valley,Sol Duc 2005 Goose Ridge Estate Vineyard Meritage Red Wine Red (Columbia Valley (WA)),Red Blend,Sol Duc,2005
US,88,20,Washington,Columbia Valley (WA),Columbia Valley,Horan Estates 2005 HVH Red Blend Red (Columbia Valley (WA)),Red Blend,Horan Estates,2005
US,88,40,California,Napa Valley,Napa,Bell 2005 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Bell,2005
US,85,35,California,Russian River Valley,Sonoma,Ancient Oak Cellars 2007 Siebert Ranch Pinot Noir (Russian River Valley),Pinot Noir,Ancient Oak Cellars,2007
US,85,34,California,Napa Valley,Napa,Markham 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Markham,2008
US,84,70,California,Sonoma Valley,Sonoma,Petroni 2007 Estate Grown Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Petroni,2007
US,89,35,California,Sonoma County,Sonoma,Ghost Waltz 2012 Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Ghost Waltz,2012
US,89,75,California,Stags Leap District,Napa,Cliff Lede 2012 Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Cliff Lede,2012
US,89,36,California,Fair Play,Sierra Foothills,Cedar Creek 2011 Estate Grown Syrah (Fair Play),Syrah,Cedar Creek,2011
US,89,40,Oregon,Dundee Hills,Willamette Valley,Purple Hands 2013 Holstein Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Purple Hands,2013
US,89,40,California,Paso Robles,Central Coast,Still Waters 2010 Reflections of Still Waters Red (Paso Robles),Bordeaux-style Red Blend,Still Waters,2010
US,89,34,California,Napa Valley,Napa,Terra Valentine 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Terra Valentine,2012
US,90,98,California,Russian River Valley,Sonoma,Viszlay Vineyards 2013 Winemaker's Reserve Estate Cabernet Sauvignon (Russian River Valley),Cabernet Sauvignon,Viszlay Vineyards,2013
US,90,35,California,Sta. Rita Hills,Central Coast,Ampelos 2013 Ampelos Vineyard Syrah (Sta. Rita Hills),Syrah,Ampelos,2013
US,90,56,California,Paso Robles,Central Coast,Ascencion 2014 Mayhem Syrah (Paso Robles),Syrah,Ascencion,2014
US,90,38,California,Sta. Rita Hills,Central Coast,Challen 2014 Scarlett Pinot Noir (Sta. Rita Hills),Pinot Noir,Challen,2014
US,90,38,California,Russian River Valley,Sonoma,Crux 2013 Syrah (Russian River Valley),Syrah,Crux,2013
US,90,39,California,Sonoma Valley,Sonoma,Doren 2014 Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Doren,2014
US,86,30,California,California,California Other,Dark Hundred 2011 Red (California),Red Blend,Dark Hundred,2011
US,86,35,Washington,Columbia Valley (WA),Columbia Valley,Flying Trout 2010 Cutthroat Red Red (Columbia Valley (WA)),Red Blend,Flying Trout,2010
US,86,17,California,Russian River Valley,Sonoma,Toad Hollow 2010 Goldie's Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Toad Hollow,2010
US,86,28,Pennsylvania,Pennsylvania,,Chaddsford 2005 Syrah (Pennsylvania),Syrah,Chaddsford,2005
US,86,18,California,Amador County,Sierra Foothills,Montevina 2005 Terra d'Oro Syrah (Amador County),Syrah,Montevina,2005
US,86,18,Washington,Columbia Valley (WA),Columbia Valley,Substance 2006 Cs Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Substance,2006
US,88,42,California,Russian River Valley,Sonoma,August Truth 2013 Pinot Noir (Russian River Valley),Pinot Noir,August Truth,2013
US,88,48,California,Santa Cruz Mountains,Central Coast,Apriori 2014 Hicks Family Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Apriori,2014
US,88,70,California,Mount Veeder,Napa,Paratus 2012 Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Paratus,2012
US,88,16,California,California,California Other,Replica 2014 Pinot Noir (California),Pinot Noir,Replica,2014
US,93,45,Washington,Columbia Valley (WA),Columbia Valley,Dunham 2010 XVI Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Dunham,2010
US,93,50,Washington,Red Mountain,Columbia Valley,Tamarack Cellars 2009 Ciel du Cheval Vineyard Reserve Red (Red Mountain),Bordeaux-style Red Blend,Tamarack Cellars,2009
US,93,86,California,Napa Valley,Napa,Marita's Vineyard 2007 SOMA Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Marita's Vineyard,2007
US,92,55,Washington,Columbia Valley (WA),Columbia Valley,Pamplin 2010 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Pamplin,2010
US,92,85,California,Coombsville,Napa,Rocca 2010 Collinetta Vineyard Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,Rocca,2010
US,92,50,Washington,Horse Heaven Hills,Columbia Valley,Buty 2010 Columbia Rediviva Phinny Hill Vineyard Red (Horse Heaven Hills),Red Blend,Buty,2010
US,92,120,California,Napa Valley,Napa,Caldwell 2011 Silver Red (Napa Valley),Bordeaux-style Red Blend,Caldwell,2011
US,92,40,Washington,Columbia Valley (WA),Columbia Valley,Walla Walla Vintners 2010 Sagemoor Vineyard Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Walla Walla Vintners,2010
US,92,85,California,Alexander Valley,Sonoma,Ferrari-Carano 2008 PreVail Back Forty Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Ferrari-Carano,2008
US,94,120,California,Napa Valley,Napa,Z. Alexander Brown 2013 Limited Release Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Z. Alexander Brown,2013
US,94,150,California,Rutherford,Napa,Freemark Abbey 2013 Cabernet Bosché Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Freemark Abbey,2013
US,94,72,California,Happy Canyon of Santa Barbara,Central Coast,Grimm's Bluff 2014 Cliff Hanger Cabernet Sauvignon (Happy Canyon of Santa Barbara),Cabernet Sauvignon,Grimm's Bluff,2014
US,93,38,California,Arroyo Seco,Central Coast,Mesa Del Sol 2011 Syrah (Arroyo Seco),Syrah,Mesa Del Sol,2011
US,93,175,California,Napa Valley,Napa,Pine Ridge 2013 Fortis Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Pine Ridge,2013
US,93,36,California,Santa Maria Valley,Central Coast,Sandler 2015 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Sandler,2015
US,93,60,California,Napa Valley,Napa,Sixteen by Twenty 2013 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Sixteen by Twenty,2013
US,93,110,California,St. Helena,Napa,Stone The Crows 2014 Three Twins Vineyard Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Stone The Crows,2014
US,93,100,California,Edna Valley,Central Coast,Tolosa 2015 Hollister Edna Ranch Pinot Noir (Edna Valley),Pinot Noir,Tolosa,2015
US,93,80,California,Napa Valley,Napa,Volker Eisele Family Estate 2013 Sievers Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Volker Eisele Family Estate,2013
US,86,20,Washington,Columbia Valley (WA),Columbia Valley,Arbor Crest 2004 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Arbor Crest,2004
US,85,22,California,Carneros,Napa-Sonoma,Carneros Creek 2006 Reserve Pinot Noir (Carneros),Pinot Noir,Carneros Creek,2006
US,85,65,California,Mount Veeder,Napa,Rubissow 2004 Trompettes Red (Mount Veeder),Bordeaux-style Red Blend,Rubissow,2004
US,92,32,California,Santa Lucia Highlands,Central Coast,Sequana 2010 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Sequana,2010
US,92,71,California,Russian River Valley,Sonoma,Small Vines 2010 Baranoff Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Small Vines,2010
US,92,60,Oregon,Eola-Amity Hills,Willamette Valley,Bergström 2010 Temperance Hill Pinot Noir (Eola-Amity Hills),Pinot Noir,Bergström,2010
US,92,54,Oregon,Chehalem Mountains,Willamette Valley,Carabella 2010 Inchinnan Pinot Noir (Chehalem Mountains),Pinot Noir,Carabella,2010
US,92,75,California,Napa Valley,Napa,Charles Krug 2009 Vintage Selection Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Charles Krug,2009
US,92,48,Oregon,Willamette Valley,Willamette Valley,Rex Hill 2010 Reserve Pinot Noir (Willamette Valley),Pinot Noir,Rex Hill,2010
US,92,100,California,Livermore Valley,Central Coast,Steven Kent 2009 The Premier Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,Steven Kent,2009
US,85,11,California,Sonoma County,Sonoma,Cline 2015 Syrah (Sonoma County),Syrah,Cline,2015
US,99,125,Washington,Columbia Valley (WA),Columbia Valley,Quilceda Creek 2008 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Quilceda Creek,2008
US,99,94,California,Sonoma Coast,Sonoma,Williams Selyem 2009 Precious Mountain Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Williams Selyem,2009
US,98,50,Washington,Columbia Valley (WA),Columbia Valley,Pirouette 2008 Red Wine Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Pirouette,2008
US,97,150,California,Napa Valley,Napa,JCB 2009 No. 1 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,JCB,2009
US,97,82,California,Russian River Valley,Sonoma,Williams Selyem 2009 Allen Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,2009
US,96,125,California,Oakville,Napa,Groth 2008 Reserve Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Groth,2008
US,96,78,California,Russian River Valley,Sonoma,Williams Selyem 2009 Rochioli Riverblock Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,2009
US,95,56,California,Russian River Valley,Sonoma,Williams Selyem 2009 Flax Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,2009
US,95,60,Washington,Red Mountain,Columbia Valley,Doyenne 2008 Grand Ciel Vineyard Syrah (Red Mountain),Syrah,Doyenne,2008
US,88,34,New York,Finger Lakes,Finger Lakes,Billsboro 2013 Sawmill Creek Vineyards Syrah (Finger Lakes),Syrah,Billsboro,2013
US,88,18,Washington,Columbia Valley (WA),Columbia Valley,Chateau Ste. Michelle 2012 Indian Wells Red (Columbia Valley (WA)),Red Blend,Chateau Ste. Michelle,2012
US,88,10,California,California,California Other,Dark Horse 2014 The Original Pinot Noir (California),Pinot Noir,Dark Horse,2014
US,85,12,California,California,California Other,Gnarly Head 2015 Pinot Noir (California),Pinot Noir,Gnarly Head,2015
US,85,15,California,North Coast,North Coast,Tie-Dye 2014 Red (North Coast),Red Blend,Tie-Dye,2014
US,85,10,California,California,California Other,Leaping Lizard 2014 Cabernet Sauvignon (California),Cabernet Sauvignon,Leaping Lizard,2014
US,85,25,California,Sonoma County,Sonoma,Decoy 2013 Red (Sonoma County),Red Blend,Decoy,2013
US,85,28,Oregon,Umpqua Valley,Southern Oregon,Delfino 2014 Cabernet Sauvignon (Umpqua Valley),Cabernet Sauvignon,Delfino,2014
US,85,12,California,California,California Other,California Republic 2013 Cabernet Sauvignon (California),Cabernet Sauvignon,California Republic,2013
US,90,65,Oregon,Applegate Valley,Southern Oregon,Quady North 2007 Flagship Syrah (Applegate Valley),Syrah,Quady North,2007
US,90,50,California,Santa Maria Valley,Central Coast,Bonaccorsi 2008 Julia's Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Bonaccorsi,2008
US,90,115,California,Napa Valley,Napa,Piña 2007 Mimbre Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Piña,2007
US,90,12,California,California,California Other,Ugly Duckling 2009 Cabernet Sauvignon (California),Cabernet Sauvignon,Ugly Duckling,2009
US,85,22,Pennsylvania,Pennsylvania,,Chaddsford 2005 Barrel Select Pinot Noir (Pennsylvania),Pinot Noir,Chaddsford,2005
US,92,48,California,San Luis Obispo County,Central Coast,Presqu'ile 2012 Steiner Creek Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Presqu'ile,2012
US,92,40,Washington,Walla Walla Valley (WA),Columbia Valley,Two Vintners 2012 Some Days Are Stones Stoney Vine Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Two Vintners,2012
US,92,40,Washington,Columbia Valley (WA),Columbia Valley,Va Piano 2012 Syrah (Columbia Valley (WA)),Syrah,Va Piano,2012
US,92,29,California,Arroyo Seco,Central Coast,Mesa Del Sol 2009 Syrah (Arroyo Seco),Syrah,Mesa Del Sol,2009
US,92,56,Washington,Columbia Gorge (WA),Washington Other,Analemma 2010 Atavus Vineyard Blanc de Noir Pinot Noir (Columbia Gorge (WA)),Pinot Noir,Analemma,2010
US,84,9,California,California,California Other,Cocobon 2013 Red (California),Red Blend,Cocobon,2013
US,91,45,California,Santa Lucia Highlands,Central Coast,Krutz 2011 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Krutz,2011
US,91,50,California,San Luis Obispo County,Central Coast,Loring Wine Company 2012 Aubaine Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Loring Wine Company,2012
US,91,60,California,Santa Lucia Highlands,Central Coast,Manzoni 2011 Estate Reserve Pinot Noir (Santa Lucia Highlands),Pinot Noir,Manzoni,2011
US,91,29,Washington,Walla Walla Valley (WA),Columbia Valley,Amavi 2011 Syrah (Walla Walla Valley (WA)),Syrah,Amavi,2011
